"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Joint utility agency","Calaveras Public Power Agency","1998","       7.532722","      12.768907","       3.781611","       0.000000","       0.000000","       0.000000","       0.010205","      24.093445"
"Joint utility agency","Calaveras Public Power Agency","1999","       7.961686","      13.073902","       4.450774","       0.000000","       0.000000","       0.000000","       0.028033","      25.514395"
"Joint utility agency","Calaveras Public Power Agency","2000","       7.340000","      14.070000","       4.680000","       0.000000","       0.000000","       0.000000","       0.030000","      26.120000"
"Joint utility agency","Calaveras Public Power Agency","2001","       8.620000","      14.790000","       4.820000","       0.000000","       0.000000","       0.000000","       0.020000","      28.250000"
"Joint utility agency","Calaveras Public Power Agency","2002","       8.760000","      17.420000","       5.530000","       0.000000","       0.000000","       0.000000","       0.030000","      31.740000"
"Joint utility agency","Calaveras Public Power Agency","2003","       9.520000","      16.450000","       4.740000","       0.000000","       0.000000","       0.000000","       0.000000","      30.710000"
"Joint utility agency","Calaveras Public Power Agency","2004","      10.910000","      14.630000","       3.840000","       0.000000","       0.000000","       0.000000","       0.000000","      29.380000"
"Joint utility agency","Calaveras Public Power Agency","2005","       9.320000","      13.910000","       4.360000","       0.000000","       0.000000","       0.000000","       0.000000","      27.590000"
"Joint utility agency","Calaveras Public Power Agency","2006","      10.660000","      15.530000","       5.050000","       0.000000","       0.000000","       0.000000","       0.000000","      31.240000"
"Joint utility agency","Calaveras Public Power Agency","2007","       9.894458","      14.550848","       4.685946","       0.000000","       0.000000","       0.000000","       0.000000","      29.131252"
"Joint utility agency","Calaveras Public Power Agency","2008","      10.240027","      15.004987","       4.463585","       0.000000","       0.000000","       0.000000","       0.000000","      29.708599"
"Joint utility agency","Calaveras Public Power Agency","2009","      10.439407","      14.842823","       4.947732","       0.000000","       0.000000","       0.000000","       0.000000","      30.229962"
"Joint utility agency","Calaveras Public Power Agency","2010","       9.810874","      14.545505","       5.826657","       0.000000","       0.000000","       0.000000","       0.000000","      30.183036"
"Joint utility agency","Calaveras Public Power Agency","2011","       7.583972","      15.086275","       8.322129","       0.000000","       0.000000","       0.000000","       0.000000","      30.992376"
"Joint utility agency","Calaveras Public Power Agency","2012","       9.583891","      14.686668","       6.845947","       0.000000","       0.000000","       0.000000","       0.000000","      31.116506"
"Joint utility agency","Calaveras Public Power Agency","2013","       9.966912","      15.713354","       6.845190","       0.000000","       0.000000","       0.000000","       0.000000","      32.525456"
"Joint utility agency","Calaveras Public Power Agency","2014","       9.016966","      16.704989","       6.202709","       0.000000","       0.000000","       0.000000","       0.000000","      31.924664"
"Joint utility agency","Calaveras Public Power Agency","2015","       8.113060","      16.549568","       5.771428","       0.000000","       0.000000","       0.000000","       0.000000","      30.434056"
"Joint utility agency","Calaveras Public Power Agency","2016","       9.435424","      18.062021","       6.477008","       0.000000","       0.000000","       0.000000","       0.000000","      33.974453"
"Joint utility agency","Tuolumne County Public Power Agency","1990","       0.000000","      19.356831","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      19.356831"
"Joint utility agency","Tuolumne County Public Power Agency","1991","       0.000000","      18.732394","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      18.732394"
"Joint utility agency","Tuolumne County Public Power Agency","1992","       0.000000","      19.000000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      19.000000"
"Joint utility agency","Tuolumne County Public Power Agency","1993","       0.000000","      21.300000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      21.300000"
"Joint utility agency","Tuolumne County Public Power Agency","1994","       0.000000","      18.028000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      18.028000"
"Joint utility agency","Tuolumne County Public Power Agency","1995","       0.000000","      20.359000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      20.359000"
"Joint utility agency","Tuolumne County Public Power Agency","1996","       0.000000","      21.888000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      21.888000"
"Joint utility agency","Tuolumne County Public Power Agency","1997","       0.000000","      24.262000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      24.262000"
"Joint utility agency","Tuolumne County Public Power Agency","1998","       0.000000","      24.461000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      24.461000"
"Joint utility agency","Tuolumne County Public Power Agency","1999","       0.000000","      23.162000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      23.162000"
"Joint utility agency","Tuolumne County Public Power Agency","2000","       0.000000","      25.989000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      25.989000"
"Joint utility agency","Tuolumne County Public Power Agency","2001","       0.000000","      25.133000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      25.133000"
"Joint utility agency","Tuolumne County Public Power Agency","2002","       0.000000","      26.023000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","      26.023000"
"Joint utility agency","Tuolumne County Public Power Agency","2003","       0.000000","      19.006496","       6.543504","       0.000000","       0.000000","       0.000000","       0.000000","      25.550000"
